id;ville;csp;nbre_enfant;Date;Prix_Multi;Prix_Alim;Nbre_Pro_Multi;Nre-Prd_Ali
1683;Strasbourg;Retraite;1;81/82/2823;82;82;2;2
1644;Toulon;Retraite;2;14/83/2823;185;185;2;12
1666;Toulon;Retraite;2;15/82/2823;584;584;2;8
1698;Toulouse Matabiau;Retraite;2;11/83/2823;82;82;2;12
1782;Toulouse Matabiau;Retraite;2;23/83/2823;58;58;2;2
1714;Toulouse Matabiau;Retraite;2;13/83/2823;24;24;2;35
1726;Toulouse Matabiau;Retraite;2;84/82/2823;36;36;2;5
1738;Toulouse Matabiau;Retraite;2;16/82/2823;25;25;2;1
1758;Toulouse Matabiau;Retraite;2;28/82/2823;25;25;2;6
1762;Tours;Retraite;2;12/83/2823;258;258;2;7
1774;Tours;Retraite;2;83/82/2823;288;288;2;8
1786;Tours;Retraite;2;15/82/2823;841;841;2;8
1789;Tours;Retraite;2;18/82/2823;254;254;2;3
1813;Tours;Retraite;2;14/83/2823;48;48;2;8
1822;Troyes;Retraite;2;23/83/2823;358;358;2;9
1834;Troyes;Retraite;2;13/83/2823;65;65;2;8
1846;Troyes;Retraite;2;84/82/2823;18;18;2;8
1858;Troyes;Retraite;2;16/82/2823;41;41;2;3
1878;Troyes;Retraite;2;28/82/2823;98;98;2;8
1882;Troyes;Retraite;2;12/83/2823;68;68;2;8
1932;Valence;Retraite;1;13/83/2823;23;23;2;2
1954;Valence;Retraite;1;13/83/2823;23;23;2;6
1978;Versailles;Retraite;2;88/82/2823;85;85;2;9
34;Amiens;Sans emploi;8;86/83/2823;98;98;2;8
46;Amiens;Sans emploi;8;18/83/2823;68;68;2;9
77;Angouleme;Sans emploi;5;28/82/2823;25;25;2;2
88;Angouleme;Sans emploi;5;11/83/2823;41;41;2;7
188;Arles;Sans emploi;2;18/82/2823;48;48;2;12
132;Avignon;Sans emploi;2;86/83/2823;41;41;2;35
148;Bayonne;Sans emploi;1;14/83/2823;52;52;2;1
173;Belfort ;Sans emploi;2;26/82/2823;48;48;2;8
192;Besancon;Sans emploi;2;17/83/2823;251;251;2;8
284;Besancon;Sans emploi;2;88/82/2823;82;82;2;1
214;Biarritz;Sans emploi;1;18/82/2823;251;251;2;5
245;Bordeaux;Sans emploi;2;21/83/2823;185;185;2;2
284;Cannes;Sans emploi;2;11/83/2823;36;36;2;8
314;Cherbourg;Sans emploi;2;28/82/2823;23;23;2;1
379;Grenoble;Sans emploi;2;88/83/2823;82;82;2;8
418;Laval;Sans emploi;2;26/82/2823;68;68;2;6
438;Laval;Sans emploi;2;18/83/2823;135;135;2;7
458;Le Mans;Sans emploi;1;17/82/2823;156;156;2;8
468;Lens;Sans emploi;2;27/82/2823;24;24;2;8
488;Lens;Sans emploi;2;11/83/2823;36;36;2;3
528;Lille Flandres;Sans emploi;2;82/83/2823;251;251;2;6
554;Lorient;Sans emploi;2;15/82/2823;82;82;2;1
574;Lyon;Sans emploi;2;87/83/2823;64;64;2;8
682;Marseille;Sans emploi;4;14/82/2823;528;528;2;8
648;Massy;Sans emploi;2;11/82/2823;135;135;2;1
668;Metz;Sans emploi;4;23/82/2823;185;185;2;8
754;Nancy;Sans emploi;2;18/83/2823;12;12;2;8
764;Nancy;Sans emploi;2;87/82/2823;156;156;2;8
766;Nantes;Sans emploi;1;89/82/2823;25;25;2;8
812;Nice;Sans emploi;2;86/82/2823;288;288;2;8
842;Nimes;Sans emploi;1;88/83/2823;25;25;2;8
853;Nimes;Sans emploi;1;19/83/2823;41;41;2;8
866;Paris;Sans emploi;2;18/83/2823;258;258;2;5
934;Paris Bercy;Sans emploi;2;88/82/2823;541;541;2;9
1828;Paris Gare de Lyon;Sans emploi;2;26/82/2823;41;41;2;1
1832;Paris Montparnasse;Sans emploi;1;82/83/2823;185;185;2;8
1845;Paris Montparnasse;Sans emploi;1;15/83/2823;251;251;2;6
1858;Paris Montparnasse;Sans emploi;1;87/82/2823;52;52;2;8
1878;Paris Nord;Sans emploi;2;27/82/2823;82;82;2;7
1184;Paris Nord;Sans emploi;2;25/83/2823;25;25;2;8
1117;Paris St Lazare;Sans emploi;4;16/83/2823;68;68;2;8
1138;Paris St Lazare;Sans emploi;4;88/82/2823;841;841;2;8
84;Perpignan;Sans emploi;2;84/83/2823;251;251;2;8
1178;Perpignan;Sans emploi;2;87/82/2823;58;58;2;8
1228;Reims;Sans emploi;2;21/83/2823;1562;1562;2;3
1264;Reims;Sans emploi;2;22/82/2823;254;254;2;8
1274;Reims;Sans emploi;2;84/83/2823;54;54;2;8
1357;Roissy;Sans emploi;3;16/83/2823;25;25;2;8
1378;Roissy;Sans emploi;3;88/82/2823;45;45;2;8
1387;Rouen;Sans emploi;2;25/82/2823;18;18;2;6
1414;Rouen Rive Droite;Sans emploi;1;83/82/2823;841;841;2;3
1436;Rouen Rive Droite;Sans emploi;1;25/82/2823;841;841;2;8
1469;Rouen Rive Droite;Sans emploi;1;38/83/2823;185;185;2;8
1474;Strasbourg;Sans emploi;1;13/83/2823;24;24;2;8
1498;Strasbourg;Sans emploi;1;16/82/2823;25;25;2;1
1522;Strasbourg;Sans emploi;1;12/83/2823;12;12;2;7
1546;Strasbourg;Sans emploi;1;15/82/2823;541;541;2;5
1578;Strasbourg;Sans emploi;1;11/83/2823;254;254;2;8
1594;Strasbourg;Sans emploi;1;13/83/2823;48;48;2;8
1627;Toulon;Sans emploi;1;25/82/2823;24;24;2;8
1682;Toulouse Matabiau;Sans emploi;4;83/83/2823;156;156;2;2
1786;Toulouse Matabiau;Sans emploi;4;27/83/2823;25;25;2;6
1738;Toulouse Matabiau;Sans emploi;4;88/82/2823;288;288;2;8
1757;Tours;Sans emploi;2;87/83/2823;23;23;2;8
1781;Tours;Sans emploi;2;18/82/2823;18;18;2;2
1796;Tours;Sans emploi;2;25/82/2823;288;288;2;5
1828;Tours;Sans emploi;2;21/83/2823;288;288;2;8
1829;Troyes;Sans emploi;2;38/83/2823;45;45;2;6
1853;Troyes;Sans emploi;2;11/82/2823;251;251;2;2
1877;Troyes;Sans emploi;2;87/83/2823;58;58;2;6
1896;Valence;Sans emploi;4;85/82/2823;541;541;2;2
1918;Valence;Sans emploi;4;27/82/2823;541;541;2;8
1948;Valence;Sans emploi;4;21/83/2823;541;541;2;12
18;Aix en Provence-TGV;Edutiant;4;18/82/2823;18;18;2;8
24;Amiens;Edutiant;5;24/82/2823;68;68;2;8
36;Amiens;Edutiant;5;88/83/2823;135;135;2;3
68;Angers;Edutiant;5;19/82/2823;68;68;2;8
74;Angouleme;Edutiant;2;25/82/2823;23;23;2;2
85;Angouleme;Edutiant;2;88/83/2823;58;58;2;12
94;Arles;Edutiant;6;17/83/2823;54;54;2;8
116;Avignon;Edutiant;2;18/82/2823;54;54;2;8
144;Bayonne;Edutiant;1;18/83/2823;543;543;2;8
166;Belfort ;Edutiant;3;19/82/2823;258;258;2;1
178;Belfort ;Edutiant;3;83/83/2823;288;288;2;6
197;Besancon;Edutiant;2;81/82/2823;41;41;2;8
228;Biarritz;Edutiant;2;84/83/2823;24;24;2;8
238;Bordeaux;Edutiant;1;14/83/2823;58;58;2;8
258;Bordeaux;Edutiant;1;85/82/2823;24;24;2;8
276;Caen;Edutiant;2;83/83/2823;258;258;2;3
288;Cannes;Edutiant;2;87/83/2823;251;251;2;35
336;Colmar;Edutiant;1;14/83/2823;23;23;2;35
348;Colmar;Edutiant;1;85/82/2823;48;48;2;5
362;Dijon;Edutiant;2;19/82/2823;98;98;2;5
389;Grenoble;Edutiant;2;18/83/2823;251;251;2;8
396;Hendaye;Edutiant;2;84/82/2823;68;68;2;2
486;Hendaye;Edutiant;2;14/82/2823;98;98;2;1
413;Laval;Edutiant;4;21/82/2823;58;58;2;8
442;Le Mans;Edutiant;2;81/82/2823;584;584;2;8
454;Le Mans;Edutiant;2;13/82/2823;92;92;2;8
548;Lorient;Edutiant;4;89/82/2823;25;25;2;8
564;Lyon;Edutiant;4;25/82/2823;251;251;2;2
595;Marseille;Edutiant;2;87/82/2823;584;584;2;8
688;Metz;Edutiant;2;82/82/2823;18;18;2;8
722;Montpellier Saint-Roch;Edutiant;4;88/83/2823;41;41;2;8
738;Mulhouse;Edutiant;2;16/83/2823;23;23;2;52
768;Nancy;Edutiant;2;83/82/2823;92;92;2;5
784;Nantes;Edutiant;1;27/82/2823;58;58;2;8
988;Paris Austerlitz;Edutiant;1;83/83/2823;528;528;2;5
928;Paris Bercy;Edutiant;4;82/82/2823;18;18;2;35
988;Paris Est;Edutiant;2;26/83/2823;254;254;2;9
1827;Paris Gare de Lyon;Edutiant;1;25/82/2823;36;36;2;68
1854;Paris Montparnasse;Edutiant;1;83/82/2823;584;584;2;1
1188;Paris Nord;Edutiant;2;21/83/2823;82;82;2;1
1196;Poitiers;Edutiant;2;25/82/2823;841;841;2;8
1229;Reims;Edutiant;2;38/83/2823;64;64;2;8
1261;Reims;Edutiant;2;19/82/2823;841;841;2;2
1298;Rennes;Edutiant;2;87/82/2823;23;23;2;8
1322;Rennes;Edutiant;2;83/83/2823;18;18;2;52
1346;Rennes;Edutiant;2;27/83/2823;98;98;2;8
1378;Roissy;Edutiant;3;16/82/2823;25;25;2;9
1482;Rouen;Edutiant;4;12/83/2823;288;288;2;8
1421;Rouen Rive Droite;Edutiant;1;18/82/2823;41;41;2;5
1432;Rouen Rive Droite;Edutiant;1;21/82/2823;25;25;2;2
1628;Toulon;Edutiant;2;26/82/2823;18;18;2;8
1661;Toulon;Edutiant;2;18/82/2823;36;36;2;8
1672;Toulon;Edutiant;2;21/82/2823;12;12;2;8
1768;Tours;Edutiant;2;18/83/2823;58;58;2;1
1795;Tours;Edutiant;2;24/82/2823;68;68;2;7
1819;Tours;Edutiant;2;28/83/2823;584;584;2;5
1826;Troyes;Edutiant;2;27/83/2823;528;528;2;8
1858;Troyes;Edutiant;2;88/82/2823;135;135;2;2
1874;Troyes;Edutiant;2;84/83/2823;541;541;2;5
1981;Versailles;Edutiant;2;19/82/2823;12;12;2;5
1988;Versailles;Edutiant;2;19/82/2823;12;12;2;5
1995;Versailles;Edutiant;2;19/82/2823;12;12;2;5
48;Angers;Technicien, Agent de maitrise;8;28/83/2823;185;185;2;8
68;Angers;Technicien, Agent de maitrise;8;11/82/2823;541;541;2;8
181;Arles;Technicien, Agent de maitrise;2;83/82/2823;258;258;2;6
112;Arles;Technicien, Agent de maitrise;2;14/82/2823;68;68;2;5
184;Besancon;Technicien, Agent de maitrise;1;89/83/2823;24;24;2;3
248;Bordeaux;Technicien, Agent de maitrise;4;16/83/2823;36;36;2;9
252;Bordeaux;Technicien, Agent de maitrise;4;87/82/2823;25;25;2;8
253;Caen;Technicien, Agent de maitrise;2;88/82/2823;98;98;2;3
266;Caen;Technicien, Agent de maitrise;2;21/82/2823;288;288;2;8
288;Cannes;Technicien, Agent de maitrise;2;15/83/2823;49;49;2;1
317;Cherbourg;Technicien, Agent de maitrise;2;23/82/2823;25;25;2;8
328;Colmar;Technicien, Agent de maitrise;2;86/83/2823;41;41;2;6
358;Dijon;Technicien, Agent de maitrise;2;15/82/2823;23;23;2;12
376;Grenoble;Technicien, Agent de maitrise;2;85/83/2823;185;185;2;8
451;Le Mans;Technicien, Agent de maitrise;2;18/82/2823;12;12;2;6
588;Lille Europe;Technicien, Agent de maitrise;1;18/82/2823;58;58;2;1
524;Lille Flandres;Technicien, Agent de maitrise;2;86/83/2823;36;36;2;8
544;Lorient;Technicien, Agent de maitrise;2;85/82/2823;58;58;2;2
586;Marseille;Technicien, Agent de maitrise;2;19/83/2823;251;251;2;8
598;Marseille;Technicien, Agent de maitrise;2;18/82/2823;358;358;2;5
616;Marseille Saint-Charles;Technicien, Agent de maitrise;2;28/82/2823;185;185;2;8
643;Massy;Technicien, Agent de maitrise;2;86/82/2823;24;24;2;2
653;Metz;Technicien, Agent de maitrise;2;16/82/2823;58;58;2;8
716;Montpellier Saint-Roch;Technicien, Agent de maitrise;1;82/83/2823;541;541;2;6
732;Mulhouse;Technicien, Agent de maitrise;2;18/83/2823;18;18;2;1
757;Nancy;Technicien, Agent de maitrise;1;21/83/2823;12;12;2;35
787;Nantes;Technicien, Agent de maitrise;2;82/83/2823;41;41;2;8
848;Nimes;Technicien, Agent de maitrise;2;86/83/2823;24;24;2;2
877;Paris;Technicien, Agent de maitrise;2;21/83/2823;68;68;2;8
888;Paris Austerlitz;Technicien, Agent de maitrise;2;83/82/2823;64;64;2;1
893;Paris Austerlitz;Technicien, Agent de maitrise;2;16/82/2823;254;254;2;2
941;Paris Bercy;Technicien, Agent de maitrise;4;15/82/2823;25;25;2;6
972;Paris Est;Technicien, Agent de maitrise;4;18/83/2823;18;18;2;8
994;Paris Gare de Lyon;Technicien, Agent de maitrise;4;13/83/2823;18;18;2;8
1828;Paris Gare de Lyon;Technicien, Agent de maitrise;4;18/82/2823;135;135;2;35
1892;Paris Nord;Technicien, Agent de maitrise;2;13/83/2823;36;36;2;1
1123;Paris St Lazare;Technicien, Agent de maitrise;2;81/82/2823;23;23;2;1
1243;Reims;Technicien, Agent de maitrise;1;81/82/2823;58;58;2;3
1253;Reims;Technicien, Agent de maitrise;1;11/82/2823;82;82;2;9
1294;Rennes;Technicien, Agent de maitrise;2;83/82/2823;185;185;2;1
1386;Rennes;Technicien, Agent de maitrise;2;15/82/2823;541;541;2;6
1318;Rennes;Technicien, Agent de maitrise;2;27/82/2823;54;54;2;7
1338;Rennes;Technicien, Agent de maitrise;2;11/83/2823;254;254;2;8
1342;Rennes;Technicien, Agent de maitrise;2;23/83/2823;23;23;2;8
1354;Rennes;Technicien, Agent de maitrise;2;13/83/2823;48;48;2;8
1364;Roissy;Technicien, Agent de maitrise;2;82/82/2823;52;52;2;6
1397;Rouen;Technicien, Agent de maitrise;2;87/83/2823;48;48;2;7
1485;Rouen Rive Droite;Technicien, Agent de maitrise;1;15/83/2823;54;54;2;8
1416;Rouen Rive Droite;Technicien, Agent de maitrise;1;85/82/2823;251;251;2;8
1438;Rouen Rive Droite;Technicien, Agent de maitrise;1;27/82/2823;251;251;2;8
1468;Rouen Rive Droite;Technicien, Agent de maitrise;1;21/83/2823;251;251;2;3
1484;Strasbourg;Technicien, Agent de maitrise;2;82/82/2823;58;58;2;8
1488;Strasbourg;Technicien, Agent de maitrise;2;86/82/2823;25;25;2;2
452;Strasbourg;Technicien, Agent de maitrise;2;26/82/2823;36;36;2;2
1512;Strasbourg;Technicien, Agent de maitrise;2;82/83/2823;49;49;2;6
1532;Strasbourg;Technicien, Agent de maitrise;2;81/82/2823;68;68;2;5
1536;Strasbourg;Technicien, Agent de maitrise;2;85/82/2823;54;54;2;1
1556;Strasbourg;Technicien, Agent de maitrise;2;25/82/2823;185;185;2;6
1568;Strasbourg;Technicien, Agent de maitrise;2;81/83/2823;23;23;2;8
452;Strasbourg;Technicien, Agent de maitrise;2;21/83/2823;54;54;2;2
1584;Strasbourg;Technicien, Agent de maitrise;2;25/83/2823;18;18;2;8
1684;Strasbourg;Technicien, Agent de maitrise;2;82/82/2823;23;23;2;6
1688;Strasbourg;Technicien, Agent de maitrise;2;86/82/2823;98;98;2;3
1658;Toulon;Technicien, Agent de maitrise;2;87/82/2823;254;254;2;6
1669;Toulon;Technicien, Agent de maitrise;2;18/82/2823;358;358;2;1
1685;Toulouse Matabiau;Technicien, Agent de maitrise;1;86/83/2823;68;68;2;5
1789;Toulouse Matabiau;Technicien, Agent de maitrise;1;38/83/2823;185;185;2;8
1733;Toulouse Matabiau;Technicien, Agent de maitrise;1;11/82/2823;54;54;2;3
1882;Tours;Technicien, Agent de maitrise;1;83/83/2823;24;24;2;8
1925;Valence;Technicien, Agent de maitrise;1;86/83/2823;25;25;2;8
1936;Valence;Technicien, Agent de maitrise;1;17/83/2823;98;98;2;8
1973;Versailles;Technicien, Agent de maitrise;2;11/82/2823;288;288;2;8
28;Amiens;Agriculteur, Exploitant agricole;6;28/82/2823;54;54;4;2
179;Belfort ;Agriculteur, Exploitant agricole;3;84/83/2823;185;185;4;2
412;Hendaye;Agriculteur, Exploitant agricole;2;28/82/2823;254;254;4;8
423;Laval;Agriculteur, Exploitant agricole;2;83/83/2823;82;82;4;8
468;Le Mans;Agriculteur, Exploitant agricole;2;19/82/2823;25;25;4;12
567;Lyon;Agriculteur, Exploitant agricole;1;28/82/2823;48;48;4;2
615;Marseille Saint-Charles;Agriculteur, Exploitant agricole;2;27/82/2823;288;288;4;9
975;Paris Est;Agriculteur, Exploitant agricole;1;21/83/2823;258;258;4;1
988;Paris Est;Agriculteur, Exploitant agricole;1;2812;185;185;4;2
1284;Poitiers;Agriculteur, Exploitant agricole;1;85/83/2823;25;25;4;5
1623;Toulon;Agriculteur, Exploitant agricole;2;21/82/2823;64;64;4;23
1667;Toulon;Agriculteur, Exploitant agricole;2;16/82/2823;288;288;4;12
1972;Versailles;Agriculteur, Exploitant agricole;2;18/82/2823;584;584;4;8
59;Angers;Artisan, Commercant, Chef d'entreprise TPE;9;18/82/2823;841;841;4;3
244;Bordeaux;Artisan, Commercant, Chef d'entreprise TPE;2;28/83/2823;288;288;4;8
323;Cherbourg;Artisan, Commercant, Chef d'entreprise TPE;2;81/83/2823;251;251;4;8
539;Lorient;Artisan, Commercant, Chef d'entreprise TPE;1;21/83/2823;135;135;4;8
591;Marseille;Artisan, Commercant, Chef d'entreprise TPE;1;83/82/2823;41;41;4;8
687;Metz;Artisan, Commercant, Chef d'entreprise TPE;2;81/82/2823;24;24;4;8
879;Paris Austerlitz;Artisan, Commercant, Chef d'entreprise TPE;2;82/82/2823;185;185;4;68
892;Paris Austerlitz;Artisan, Commercant, Chef d'entreprise TPE;2;15/82/2823;251;251;4;8
927;Paris Bercy;Artisan, Commercant, Chef d'entreprise TPE;2;81/82/2823;24;24;4;12
1847;Paris Montparnasse;Artisan, Commercant, Chef d'entreprise TPE;2;17/83/2823;58;58;4;8
1868;Paris Montparnasse;Artisan, Commercant, Chef d'entreprise TPE;2;89/82/2823;12;12;4;8
1187;Poitiers;Artisan, Commercant, Chef d'entreprise TPE;2;16/82/2823;54;54;4;8
1211;Poitiers;Artisan, Commercant, Chef d'entreprise TPE;2;12/83/2823;52;52;4;8
1228;Reims;Artisan, Commercant, Chef d'entreprise TPE;2;29/83/2823;185;185;4;8
1828;Troyes;Artisan, Commercant, Chef d'entreprise TPE;2;29/83/2823;12;12;4;5
1852;Troyes;Artisan, Commercant, Chef d'entreprise TPE;2;18/82/2823;541;541;4;6
1876;Troyes;Artisan, Commercant, Chef d'entreprise TPE;2;86/83/2823;254;254;4;2
231;Bordeaux;Autre;4;87/83/2823;98;98;4;8
292;Cannes;Autre;1;19/83/2823;358;358;4;8
447;Le Mans;Autre;2;86/82/2823;51;51;4;8
484;Lens;Autre;2;15/83/2823;288;288;4;35
495;Lille Europe;Autre;2;85/82/2823;135;135;4;2
663;Metz;Autre;1;26/82/2823;82;82;4;8
899;Paris Austerlitz;Autre;2;22/82/2823;85;85;4;8
995;Paris Gare de Lyon;Autre;2;14/83/2823;25;25;4;8
1188;Paris St Lazare;Autre;4;29/83/2823;841;841;4;8
1475;Strasbourg;Autre;2;14/83/2823;18;18;4;23
1499;Strasbourg;Autre;2;17/82/2823;98;98;4;7
1135;Strasbourg;Autre;2;13/83/2823;45;45;4;5
1547;Strasbourg;Autre;2;16/82/2823;251;251;4;8
1571;Strasbourg;Autre;2;12/83/2823;58;58;4;8
1595;Strasbourg;Autre;2;14/83/2823;36;36;4;9
131;Avignon;Cadre, Chef d'entreprise ;2;85/83/2823;36;36;4;12
159;Belfort ;Cadre, Chef d'entreprise ;2;12/82/2823;54;54;4;8
228;Biarritz;Cadre, Chef d'entreprise ;1;24/82/2823;25;25;4;8
759;Nancy;Cadre, Chef d'entreprise ;4;82/82/2823;86;86;4;7
887;Nice;Cadre, Chef d'entreprise ;2;81/82/2823;48;48;4;8
831;Nice;Cadre, Chef d'entreprise ;2;25/82/2823;41;41;4;8
1823;Paris Gare de Lyon;Cadre, Chef d'entreprise ;1;21/82/2823;251;251;4;5
1836;Paris Montparnasse;Cadre, Chef d'entreprise ;1;86/83/2823;23;23;4;8
1895;Paris Nord;Cadre, Chef d'entreprise ;2;16/83/2823;68;68;4;3
1139;Paris St Lazare;Cadre, Chef d'entreprise ;2;17/82/2823;68;68;4;8
1163;Perpignan;Cadre, Chef d'entreprise ;2;13/83/2823;185;185;4;8
1276;Reims;Cadre, Chef d'entreprise ;2;86/83/2823;23;23;4;9
1383;Rouen;Cadre, Chef d'entreprise ;2;21/82/2823;54;54;4;2
1468;Rouen Rive Droite;Cadre, Chef d'entreprise ;2;29/83/2823;288;288;4;8
1791;Tours;Cadre, Chef d'entreprise ;2;28/82/2823;48;48;4;8
1815;Tours;Cadre, Chef d'entreprise ;2;16/83/2823;41;41;4;12
1839;Troyes;Cadre, Chef d'entreprise ;4;18/83/2823;288;288;4;35
1863;Troyes;Cadre, Chef d'entreprise ;4;21/82/2823;64;64;4;1
1887;Troyes;Cadre, Chef d'entreprise ;4;17/83/2823;82;82;4;7
1931;Valence;Cadre, Chef d'entreprise ;2;12/83/2823;82;82;4;6
4;Aix en Provence-TGV;Enseignant, Professeur;2;84/82/2823;185;185;4;8
15;Aix en Provence-TGV;Enseignant, Professeur;2;15/82/2823;841;841;4;8
183;Besancon;Enseignant, Professeur;2;88/83/2823;23;23;4;8
227;Biarritz;Enseignant, Professeur;2;83/83/2823;23;23;4;8
275;Caen;Enseignant, Professeur;2;82/83/2823;98;98;4;8
375;Grenoble;Enseignant, Professeur;2;84/83/2823;288;288;4;8
467;Lens;Enseignant, Professeur;1;26/82/2823;23;23;4;9
519;Lille Flandres;Enseignant, Professeur;2;81/83/2823;541;541;4;5
588;Marseille;Enseignant, Professeur;2;13/83/2823;25;25;4;8
659;Metz;Enseignant, Professeur;2;22/82/2823;288;288;4;8
788;Montpellier Saint-Roch;Enseignant, Professeur;2;14/82/2823;41;41;4;12
731;Mulhouse;Enseignant, Professeur;4;17/83/2823;24;24;4;68
748;Nancy;Enseignant, Professeur;2;12/83/2823;584;584;4;2
18;Paris St Lazare;Enseignant, Professeur;1;14/83/2823;41;41;4;8
1287;Rennes;Enseignant, Professeur;2;17/83/2823;58;58;4;8
1311;Rennes;Enseignant, Professeur;2;28/82/2823;36;36;4;8
1335;Rennes;Enseignant, Professeur;2;16/83/2823;25;25;4;8
1643;Toulon;Enseignant, Professeur;1;13/83/2823;288;288;4;8
1695;Toulouse Matabiau;Enseignant, Professeur;2;16/83/2823;98;98;4;8
1719;Toulouse Matabiau;Enseignant, Professeur;2;18/83/2823;135;135;4;8
1743;Toulouse Matabiau;Enseignant, Professeur;2;21/82/2823;541;541;4;9
1767;Tours;Enseignant, Professeur;2;17/83/2823;254;254;4;68
1924;Valence;Enseignant, Professeur;2;85/83/2823;41;41;4;8
1935;Valence;Enseignant, Professeur;2;16/83/2823;25;25;4;8
52;Angers;Etudiant;1;83/82/2823;23;23;4;5
172;Belfort ;Etudiant;2;25/82/2823;58;58;4;8
255;Caen;Etudiant;1;18/82/2823;135;135;4;8
268;Caen;Etudiant;1;23/82/2823;64;64;4;2
327;Colmar;Etudiant;1;85/83/2823;36;36;4;2
364;Dijon;Etudiant;2;21/82/2823;135;135;4;8
371;Grenoble;Etudiant;2;28/82/2823;36;36;4;5
543;Lorient;Etudiant;1;84/82/2823;254;254;4;6
724;Mulhouse;Etudiant;2;18/83/2823;68;68;4;35
735;Mulhouse;Etudiant;2;21/83/2823;258;258;4;23
948;Paris Bercy;Etudiant;2;14/82/2823;41;41;4;5
1819;Paris Gare de Lyon;Etudiant;2;17/82/2823;258;258;4;12
86;Perpignan;Etudiant;2;86/83/2823;58;58;4;2
1188;Perpignan;Etudiant;2;89/82/2823;36;36;4;8
1263;Reims;Etudiant;2;21/82/2823;251;251;4;8
1487;Rouen Rive Droite;Etudiant;4;17/83/2823;23;23;4;5
1451;Rouen Rive Droite;Etudiant;4;12/83/2823;23;23;4;8
1684;Toulouse Matabiau;Etudiant;2;85/83/2823;25;25;4;1
1788;Toulouse Matabiau;Etudiant;2;29/83/2823;288;288;4;8
1732;Toulouse Matabiau;Etudiant;2;18/82/2823;64;64;4;8
1948;Valence;Etudiant;2;29/83/2823;68;68;4;8
1959;Valence;Etudiant;2;18/83/2823;258;258;4;8
1983;Versailles;Etudiant;8;21/82/2823;86;86;4;3
1998;Versailles;Etudiant;8;21/82/2823;86;86;4;3
35;Amiens;Militaire;5;87/83/2823;258;258;4;8
63;Angers;Militaire;9;14/82/2823;58;58;4;35
316;Cherbourg;Militaire;2;22/82/2823;18;18;4;5
388;Grenoble;Militaire;1;17/83/2823;541;541;4;9
436;Laval;Militaire;2;16/83/2823;48;48;4;1
628;Massy;Militaire;2;12/83/2823;541;541;4;3
755;Nancy;Militaire;2;19/83/2823;528;528;4;8
772;Nantes;Militaire;2;15/82/2823;82;82;4;6
828;Nice;Militaire;1;14/82/2823;25;25;4;8
947;Paris Bercy;Militaire;2;21/82/2823;82;82;4;3
951;Paris Est;Militaire;2;25/82/2823;25;25;4;35
964;Paris Est;Militaire;2;18/83/2823;68;68;4;6
1843;Paris Montparnasse;Militaire;2;13/83/2823;841;841;4;6
1235;Reims;Militaire;2;14/83/2823;25;25;4;2
1428;Rouen Rive Droite;Militaire;2;89/82/2823;36;36;4;7
1431;Rouen Rive Droite;Militaire;2;28/82/2823;18;18;4;6
1619;Toulon;Militaire;2;17/82/2823;25;25;4;68
1691;Toulouse Matabiau;Militaire;4;12/83/2823;23;23;4;35
1715;Toulouse Matabiau;Militaire;4;14/83/2823;18;18;4;1
1739;Toulouse Matabiau;Militaire;4;17/82/2823;98;98;4;7
1811;Tours;Militaire;4;12/83/2823;254;254;4;8
787;Montpellier Saint-Roch;Ouvrier, Employer;2;21/82/2823;82;82;4;9
796;Nantes;Ouvrier, Employer;4;11/83/2823;24;24;4;1
971;Paris Est;Ouvrier, Employer;2;17/83/2823;24;24;4;8
1871;Paris Nord;Ouvrier, Employer;1;28/82/2823;51;51;4;8
1884;Paris Nord;Ouvrier, Employer;1;85/83/2823;258;258;4;8
1359;Roissy;Ouvrier, Employer;5;18/83/2823;49;49;4;8
1372;Roissy;Ouvrier, Employer;5;18/82/2823;92;92;4;35
1979;Versailles;Ouvrier, Employer;2;17/82/2823;528;528;4;6
1986;Versailles;Ouvrier, Employer;2;17/82/2823;528;528;4;6
1993;Versailles;Ouvrier, Employer;2;17/82/2823;528;528;4;6
83;Angouleme;Ouvrier, Employer;9;86/83/2823;251;251;4;8
188;Arles;Ouvrier, Employer;2;82/82/2823;98;98;4;2
111;Arles;Ouvrier, Employer;2;13/82/2823;25;25;4;7
283;Besancon;Ouvrier, Employer;2;87/82/2823;54;54;4;6
287;Biarritz;Ouvrier, Employer;2;11/82/2823;18;18;4;3
251;Bordeaux;Ouvrier, Employer;2;86/82/2823;18;18;4;8
279;Cannes;Ouvrier, Employer;2;86/83/2823;541;541;4;12
588;Lille Europe;Ouvrier, Employer;2;18/82/2823;64;64;4;1
639;Massy;Ouvrier, Employer;2;82/82/2823;64;64;4;8
652;Massy;Ouvrier, Employer;2;15/82/2823;254;254;4;8
844;Nimes;Ouvrier, Employer;1;18/83/2823;258;258;4;8
868;Paris;Ouvrier, Employer;2;12/83/2823;841;841;4;3
983;Paris Austerlitz;Ouvrier, Employer;2;26/82/2823;452;452;4;8
916;Paris Austerlitz;Ouvrier, Employer;2;11/83/2823;65;65;4;2
999;Paris Gare de Lyon;Ouvrier, Employer;2;18/83/2823;841;841;4;7
1812;Paris Gare de Lyon;Ouvrier, Employer;2;18/82/2823;54;54;4;6
1388;Rennes;Ouvrier, Employer;1;89/82/2823;18;18;4;8
